AccidentID,Collision_Date,Year,Month,Weekday,Hour,Collision Type,How Collision Occurred,Injury Severity,Division,Ward,Intersection,OperatorDistracted,OperatorImpaired
2011260002,2020-11-25,2020,Nov,Wednesday,1700,Vehicle / Vehicle,Angle (Front To Side),Unknown Injury,East,4,Cross Hill Dr S,0,0
2011250131,2020-11-25,2020,Nov,Wednesday,1300,Vehicle / Vehicle,Rear-End (Front To Back),No Injury,Midtown,6,Craycroft Rd / Pima St,1,0
2011250189,2020-11-25,2020,Nov,Wednesday,1700,Vehicle / Vehicle,Rear-End (Front To Back),No Injury,West,3,Romero Rd / Prince Rd,1,1
2011250190,2020-11-25,2020,Nov,Wednesday,1700,Vehicle / Vehicle,Angle (Front To Side),Fatal Injury,East,2,Ridgeside Dr / Broadway Bl,1,0
2011250003,2020-11-25,2020,Nov,Wednesday,0000,Single Vehicle,Single Vehicle,Non-Incapacitating Injury,Midtown,6,Broadway Bl / Swan Rd,1,1
2011250047,2020-11-25,2020,Nov,Wednesday,0800,Vehicle / Vehicle,Rear-End (Front To Back),No Injury,West,3,Oracle Rd / Prince Rd,0,0
2011250180,2020-11-25,2020,Nov,Wednesday,1600,Single Vehicle,Single Vehicle,No Injury,East,4,22nd St / Sherwood Village Dr,1,0
2011250212,2020-11-25,2020,Nov,Wednesday,1900,Vehicle / Vehicle,Angle (Front To Side),No Injury,East,2,22nd St / Sarnoff Dr,1,0
2011260098,2020-11-26,2020,Nov,Thursday,1500,Vehicle / Vehicle,Rear-End (Front To Back),Possible Injury,West,3,Prince Rd / Runway Dr,1,0
2011260133,2020-11-26,2020,Nov,Thursday,1900,Vehicle / Pedestrian,Unknown,Incapacitating Injury,Midtown,6,Swan Rd / 22nd St,1,0
2011260149,2020-11-26,2020,Nov,Thursday,2100,Vehicle / Vehicle,Rear-End (Front To Back),No Injury,South,1,Ajo Wy / Holiday Isle Bl,0,0
2011260162,2020-11-26,2020,Nov,Thursday,2200,Vehicle / Vehicle,Angle (Front To Side),No Injury,West,1,I10 Frontage Rd / Grant Rd,0,0
2011260072,2020-11-26,2020,Nov,Thursday,1100,Vehicle / Vehicle,Angle (Front To Side),Incapacitating Injury,West,3,Limberlost Dr / Stone Av,0,0
2011260168,2020-11-26,2020,Nov,Thursday,2300,Vehicle / Vehicle,Angle (Front To Side),Unknown Injury,Midtown,6,5th St / Craycroft Rd,1,0
2011260035,2020-11-26,2020,Nov,Thursday,0400,Vehicle / Vehicle,Rear-End (Front To Back),Unknown Injury,East,4,Serena Ci S,1,0
2011260077,2020-11-26,2020,Nov,Thursday,1100,Vehicle / Vehicle,Angle (Front To Side),Possible Injury,East,4,22nd St / Pantano Rd / Pantano Pw,0,0
2011260044,2020-11-26,2020,Nov,Thursday,0800,Single Vehicle,Single Vehicle,No Injury,Midtown,3,Campbell Av / Hedrick Dr,0,0
2011260058,2020-11-26,2020,Nov,Thursday,1000,Single Vehicle,Single Vehicle,No Injury,West,1,Starr Pass Bl W,0,0
2011260137,2020-11-26,2020,Nov,Thursday,2000,Vehicle / Pedestrian,Unknown,Non-Incapacitating Injury,West,3,Grant Rd / Stone Av,1,0
2011260150,2020-11-26,2020,Nov,Thursday,2100,Vehicle / Vehicle,"Sideswipe, Opposite Direction",No Injury,East,4,Rook Av,0,1
2011260075,2020-11-26,2020,Nov,Thursday,1100,Single Vehicle,Single Vehicle,No Injury,West,1,W Broadway Bl,0,0
2011260086,2020-11-26,2020,Nov,Thursday,1300,Vehicle / Vehicle,Angle (Front To Side),Unknown Injury,South,5,Campbell Av / 36th St,1,0
2011260120,2020-11-26,2020,Nov,Thursday,1700,Single Motorcycle,Single Vehicle,Incapacitating Injury,Midtown,4,Craycroft Rd / Golf Links Rd,0,0
2011270001,2020-11-26,2020,Nov,Thursday,2300,Vehicle / Vehicle,"Sideswipe, Same Direction",No Injury,Midtown,4,Golf Links Rd / Swan Rd,1,1
2011270044,2020-11-27,2020,Nov,Friday,0800,Vehicle / Vehicle,Left Turn,No Injury,West,3,Miracle Mile / Flowing Wells Rd,0,0
2011270160,2020-11-27,2020,Nov,Friday,1800,Single Vehicle,Single Vehicle,No Injury,West,1,Congress St / Avenida Del Convento,1,1
2011270173,2020-11-27,2020,Nov,Friday,1900,Vehicle / Vehicle,Left Turn,Non-Incapacitating Injury,East,2,Broadway Bl / Houghton Rd,1,0
2011270188,2020-11-27,2020,Nov,Friday,2100,Vehicle / Motorcycle,Rear-End (Front To Back),Unknown Injury,East,4,Kolb Rd / Bellingham Dr / 45th St,1,0
2011270093,2020-11-27,2020,Nov,Friday,1300,Vehicle / Vehicle,Rear-End (Front To Back),No Injury,East,2,Catalina Hy / Tanque Verde Rd,1,0
2011270119,2020-11-27,2020,Nov,Friday,1500,Vehicle / Vehicle,Left Turn,No Injury,West,3,Grant Rd / Oracle Rd,0,0
2011270034,2020-11-27,2020,Nov,Friday,0600,Vehicle / Vehicle,Angle (Front To Side),No Injury,East,4,Houghton Rd / I10 Wb Exit 275 Off Ramp,0,0
2011270206,2020-11-27,2020,Nov,Friday,2100,Single Vehicle,Left Turn,Unknown Injury,East,2,22nd St / Mann Av,1,1
2011270097,2020-11-27,2020,Nov,Friday,1300,Vehicle / Vehicle,Left Turn,No Injury,South,5,Valencia Rd / Tucson Bl,1,0
2011270141,2020-11-27,2020,Nov,Friday,1600,Vehicle / Vehicle,Angle (Front To Side),Unknown Injury,West,3,Stone Av / Fort Lowell Rd,1,0
2011270162,2020-11-27,2020,Nov,Friday,1800,Vehicle / Vehicle,Rear-End (Front To Back),Unknown Injury,West,3,Wetmore Rd / Stone Av,1,0
2011270181,2020-11-27,2020,Nov,Friday,1900,Single Vehicle,Single Vehicle,No Injury,South,5,2nd Av / 22nd St,0,0
2011270152,2020-11-27,2020,Nov,Friday,1700,Vehicle / Vehicle,Angle (Front To Side),No Injury,West,3,I10 Frontage Rd / Sunset Rd,0,0
2011280095,2020-11-28,2020,Nov,Saturday,1200,Vehicle / Vehicle,Rear-End (Front To Back),No Injury,West,3,Flowing Wells Rd / Grant Rd,0,0
2011280146,2020-11-28,2020,Nov,Saturday,1600,Single Vehicle,Single Vehicle,Incapacitating Injury,Midtown,6,22nd St / Rosemont Av,1,0
2011280037,2020-11-28,2020,Nov,Saturday,0600,Vehicle / Vehicle,Unknown,No Injury,East,2,Kolb Rd / Broadway Bl,1,0
2011280063,2020-11-28,2020,Nov,Saturday,0900,Vehicle / Vehicle,Left Turn,No Injury,East,2,Catalina Hy / Tanque Verde Rd,1,0
2011280092,2020-11-28,2020,Nov,Saturday,1200,Vehicle / Vehicle,Rear-End (Front To Back),No Injury,Midtown,3,Grant Rd / Campbell Av,0,0
2011280107,2020-11-28,2020,Nov,Saturday,1400,Vehicle / Bicycle,Unknown,Possible Injury,West,3,Sahuaro St / Stone Av,0,0
2011280164,2020-11-28,2020,Nov,Saturday,1900,Vehicle / Pedestrian,Unknown,Unknown Injury,South,5,6th Av / Michigan Dr,1,0
2011280040,2020-11-28,2020,Nov,Saturday,0600,Vehicle / Vehicle,Left Turn,Possible Injury,South,5,Kino Pw Sb On Ramp / 22nd St Wb Off Ramp / 22nd St Eb Off Ramp,1,1
2011280127,2020-11-28,2020,Nov,Saturday,1500,Vehicle / Vehicle,Angle (Front To Side),No Injury,Midtown,6,Pima St / Alvernon Wy,1,0
2011280180,2020-11-28,2020,Nov,Saturday,2000,Vehicle / Vehicle,"Sideswipe, Opposite Direction",No Injury,South,5,Irvington Rd / Mountain Av,0,0
2011280070,2020-11-28,2020,Nov,Saturday,1000,Vehicle / Vehicle,Left Turn,No Injury,Midtown,2,Camp Lowell Dr / Swan Rd,1,0
2011280137,2020-11-28,2020,Nov,Saturday,1600,Vehicle / Vehicle,Rear-End (Front To Back),No Injury,South,5,Park Av / Irvington Rd,1,0
2011280165,2020-11-28,2020,Nov,Saturday,1900,Vehicle / Motorcycle,Left Turn,Non-Incapacitating Injury,South,1,12th Av / Drexel Rd,1,0
2011280183,2020-11-28,2020,Nov,Saturday,2000,Vehicle / Vehicle,Rear-End (Front To Back),Possible Injury,West,3,Oracle Rd / River Rd,1,1
2011280044,2020-11-28,2020,Nov,Saturday,0700,Vehicle / Vehicle,Rear-End (Front To Back),No Injury,East,4,Almond St E,0,1
2011280140,2020-11-28,2020,Nov,Saturday,1600,Vehicle / Bicycle,Unknown,Incapacitating Injury,Midtown,3,Dodge Bl,1,0
2011280156,2020-11-28,2020,Nov,Saturday,1800,Vehicle / Vehicle,Rear-End (Front To Back),Possible Injury,South,5,12th Av / Nebraska St,0,1
2011290030,2020-11-29,2020,Nov,Sunday,0600,Single Vehicle,Single Vehicle,No Injury,Midtown,3,Fort Lowell Rd / Sycamore Av,1,0
2011290161,2020-11-29,2020,Nov,Sunday,1900,Vehicle / Vehicle,Left Turn,Non-Incapacitating Injury,East,2,Catalina Hy / Tanque Verde Rd,0,1
2011290185,2020-11-29,2020,Nov,Sunday,2300,Vehicle / Vehicle,Left Turn,Non-Incapacitating Injury,East,2,Kolb Rd / Speedway Bl,0,0
2011290108,2020-11-29,2020,Nov,Sunday,1600,Vehicle / Motorcycle,Left Turn,Non-Incapacitating Injury,East,2,Crestline Dr E,0,0
2011290111,2020-11-29,2020,Nov,Sunday,1600,Vehicle / Motorcycle,Left Turn,Incapacitating Injury,South,1,Ajo Wy / Holiday Isle Bl,0,0
2011290151,2020-11-29,2020,Nov,Sunday,1900,Single Vehicle,Single Vehicle,No Injury,Midtown,6,Rosemont Bl N,0,0
2011290165,2020-11-29,2020,Nov,Sunday,2000,Vehicle / Vehicle,Rear-End (Front To Back),No Injury,East,6,Craycroft Rd / Speedway Bl,0,0
2011290026,2020-11-29,2020,Nov,Sunday,0500,Single Vehicle,Single Vehicle,No Injury,West,1,Ironwood Hill Dr / Greasewood Rd,1,0
2011290029,2020-11-29,2020,Nov,Sunday,0500,Vehicle / Vehicle,Rear-End (Front To Back),No Injury,East,2,Kolb Rd / Golf Links Rd,0,1
2011290055,2020-11-29,2020,Nov,Sunday,1000,Vehicle / Vehicle,Rear-End (Front To Back),Unknown Injury,Midtown,3,Palo Verde Av N,1,0
2011290112,2020-11-29,2020,Nov,Sunday,1700,Vehicle / Motorcycle,Rear-End (Front To Back),No Injury,South,1,Ajo Wy / Holiday Isle Bl,1,0
2011290178,2020-11-29,2020,Nov,Sunday,2100,Vehicle / Vehicle,"Sideswipe, Same Direction",Possible Injury,South,5,31st St,1,1
2011290036,2020-11-29,2020,Nov,Sunday,0800,Single Vehicle,Single Vehicle,No Injury,East,2,Flintlock Tr / Houghton Rd,0,0
2011290123,2020-11-29,2020,Nov,Sunday,1700,Vehicle / Pedestrian,Unknown,Possible Injury,West,3,Stone Av / Glenn St,0,0
2011290168,2020-11-29,2020,Nov,Sunday,2100,Vehicle / Vehicle,Left Turn,Possible Injury,Other Jurisdiction,Other Jurisdiction,Via Ingresso / Mission Rd,0,0
2011300027,2020-11-30,2020,Nov,Monday,0300,Single Vehicle,Single Vehicle,Unknown Injury,South,1,Nogales Hy / Medina Rd,1,0
2011300197,2020-11-30,2020,Nov,Monday,1700,Vehicle / Vehicle,Angle (Front To Side),No Injury,South,5,Palo Verde Rd / Brosius Av / Valencia Rd,0,0
2011300033,2020-11-30,2020,Nov,Monday,0500,Vehicle / Vehicle,Left Turn,Non-Incapacitating Injury,Midtown,5,Aviation Pw / 34th St,1,0
2011300223,2020-11-30,2020,Nov,Monday,2000,Vehicle / Vehicle,Left Turn,Unknown Injury,East,4,I10 Eb Exit 275 On Ramp / Houghton Rd / I10 Eb Exit 275 Off Ramp,1,0
2011300054,2020-11-30,2020,Nov,Monday,0700,Vehicle / Vehicle,Left Turn,No Injury,West,3,Prince Rd / Fontana Av,0,0
2011300163,2020-11-30,2020,Nov,Monday,1500,Vehicle / Vehicle,Rear-End (Front To Back),Possible Injury,West,3,I10 Frontage Rd / Prince Rd / Casa Grande Hy,0,0
2011300096,2020-11-30,2020,Nov,Monday,1000,Vehicle / Vehicle,Left Turn,Non-Incapacitating Injury,East,2,Avenida Vega / 22nd St,0,0
2011300172,2020-11-30,2020,Nov,Monday,1600,Vehicle / Vehicle,Rear-End (Front To Back),Unknown Injury,West,3,Oracle Rd / Wetmore Rd,1,0
2012010002,2020-11-30,2020,Nov,Monday,2300,Vehicle / Vehicle,Unknown,Unknown Injury,South,1,Nogales Hy / Valencia Rd,1,0
2011300071,2020-11-30,2020,Nov,Monday,0700,Single Vehicle,Single Vehicle,Unknown Injury,West,3,Glenn St E,1,0
2011300157,2020-11-30,2020,Nov,Monday,1500,Vehicle / Vehicle,Rear-End (Front To Back),No Injury,Midtown,6,21st St / Country Club Rd,0,0
2011300144,2020-11-30,2020,Nov,Monday,1400,Vehicle / Vehicle,Rear-End (Front To Back),Non-Incapacitating Injury,West,3,Oracle Rd / Prince Rd,0,0
2011300195,2020-11-30,2020,Nov,Monday,1700,Vehicle / Vehicle,Head-On (Front To Front),Unknown Injury,Midtown,6,Country Club Rd / Terra Alta Bl,1,0
2011300092,2020-11-30,2020,Nov,Monday,1000,Vehicle / Bicycle,Unknown,Non-Incapacitating Injury,East,6,Craycroft Rd / Speedway Bl,1,0
2011300122,2020-11-30,2020,Nov,Monday,1200,Vehicle / Pedestrian,Unknown,Unknown Injury,West,3,E Mohave Rd,1,0
2012010040,2020-12-01,2020,Dec,Tuesday,0700,Vehicle / Pedestrian,Unknown,Non-Incapacitating Injury,West,3,Fort Lowell Rd / 1st Av,0,0
2012010100,2020-12-01,2020,Dec,Tuesday,1100,Vehicle / Vehicle,Angle (Front To Side),No Injury,South,5,Benson Hy / Park Av,0,0
2012010179,2020-12-01,2020,Dec,Tuesday,1700,Vehicle / Vehicle,Left Turn,Possible Injury,West,3,Fort Lowell Rd / 1st Av,0,0
2012010199,2020-12-01,2020,Dec,Tuesday,1800,Vehicle / Vehicle,Left Turn,No Injury,East,2,Shiloh St / Harrison Rd,0,0
2012010042,2020-12-01,2020,Dec,Tuesday,0700,Vehicle / Vehicle,Rear-End (Front To Back),Non-Incapacitating Injury,Midtown,4,Swan Rd / 29th St,0,0
2012010144,2020-12-01,2020,Dec,Tuesday,1400,Vehicle / Vehicle,Angle (Front To Side),No Injury,West,6,16th St / 4th Av,0,0
2012010117,2020-12-01,2020,Dec,Tuesday,1200,Vehicle / Vehicle,"Sideswipe, Opposite Direction",No Injury,South,5,Ajo Wy / Benson Hy,0,0
2012010189,2020-12-01,2020,Dec,Tuesday,1800,Vehicle / Pedestrian,Unknown,Non-Incapacitating Injury,West,3,Forbes Bl / Grant Rd,1,0
2012010127,2020-12-01,2020,Dec,Tuesday,1300,Vehicle / Motorcycle,"Sideswipe, Same Direction",Non-Incapacitating Injury,East,4,Kolb Rd / I10 Wb Exit 270 Off Ramp / Benson Hy,0,0
2012020177,2020-12-02,2020,Dec,Wednesday,1500,Vehicle / Vehicle,Left Turn,Non-Incapacitating Injury,South,5,Valencia Rd / Tucson Bl,0,0
2012020277,2020-12-02,2020,Dec,Wednesday,2100,Single Vehicle,Single Vehicle,No Injury,South,5,Los Reales Rd / Alvernon Wy,0,0
2012020135,2020-12-02,2020,Dec,Wednesday,1200,Single Vehicle,Single Vehicle,No Injury,South,5,Dakota St E,1,0
2012020157,2020-12-02,2020,Dec,Wednesday,1300,Vehicle / Vehicle,Angle (Front To Side),Non-Incapacitating Injury,East,2,Princeton Pl / Kolb Rd,1,0
2012020235,2020-12-02,2020,Dec,Wednesday,1900,Single Vehicle,Single Vehicle,No Injury,Other Jurisdiction,Other Jurisdiction,Country Club Rd / Ajo Wy,0,0
2012020256,2020-12-02,2020,Dec,Wednesday,2000,Vehicle / Pedestrian,Left Turn,Non-Incapacitating Injury,West,3,Stone Av / Fort Lowell Rd,1,0
2012020006,2020-12-02,2020,Dec,Wednesday,0000,Vehicle / Vehicle,Rear-End (Front To Back),Unknown Injury,South,5,Campbell Av / Drexel Rd,1,0
2012020093,2020-12-02,2020,Dec,Wednesday,1100,Vehicle / Vehicle,Rear-End (Front To Back),Possible Injury,Midtown,4,Wilmot Rd S,1,0
2012030048,2020-12-03,2020,Dec,Thursday,0700,Vehicle / Vehicle,Rear-End (Front To Back),No Injury,West,3,King Rd / Oracle Rd,1,0
2012030041,2020-12-03,2020,Dec,Thursday,0700,Vehicle / Vehicle,Rear-End (Front To Back),Non-Incapacitating Injury,South,5,Tyndall Av / 22nd St,1,1
2012030042,2020-12-03,2020,Dec,Thursday,0700,Vehicle / Pedestrian,Unknown,Unknown Injury,West,1,Freeway / Congress St,1,0
2012030102,2020-12-03,2020,Dec,Thursday,1000,Vehicle / Vehicle,"Sideswipe, Same Direction",Non-Incapacitating Injury,Midtown,6,Grant Rd / Columbus Bl,0,0
2012030059,2020-12-03,2020,Dec,Thursday,0800,Single Vehicle,Single Vehicle,Incapacitating Injury,East,2,Camino Seco / Vicksburg St,0,0
2012030112,2020-12-03,2020,Dec,Thursday,1100,Vehicle / Vehicle,Rear-End (Front To Back),No Injury,West,6,Stone Av / 6th St,0,0
2012030174,2020-12-03,2020,Dec,Thursday,1600,Vehicle / Vehicle,Rear-End (Front To Back),No Injury,East,2,Pantano Rd / Entrada / 5th St,1,0
2012030036,2020-12-03,2020,Dec,Thursday,0700,Vehicle / Vehicle,Angle (Front To Side),Non-Incapacitating Injury,East,6,Van Buren Av N,0,0
2012030028,2020-12-03,2020,Dec,Thursday,0500,Vehicle / Vehicle,"Sideswipe, Same Direction",No Injury,West,3,Grant Rd / 6th Av / Fontana Av,0,0
2012030044,2020-12-03,2020,Dec,Thursday,0700,Vehicle / Vehicle,Rear-End (Front To Back),Possible Injury,Midtown,3,Grant Rd / Alvernon Wy,0,0
2012030114,2020-12-03,2020,Dec,Thursday,1200,Vehicle / Vehicle,Angle (Front To Side),No Injury,West,3,Prince Rd / Stone Av,0,0
2012030090,2020-12-03,2020,Dec,Thursday,1000,Vehicle / Vehicle,Angle (Front To Side),No Injury,West,6,Cushing St / Freeway,1,0
2012030032,2020-12-03,2020,Dec,Thursday,0600,Vehicle / Vehicle,Rear-End (Front To Back),No Injury,South,5,Palo Verde Rd / Brosius Av / Valencia Rd,0,0
2012030156,2020-12-03,2020,Dec,Thursday,1400,Vehicle / Vehicle,"Sideswipe, Same Direction",Unknown Injury,Midtown,2,Grant Rd / Swan Rd,1,0
2012030213,2020-12-03,2020,Dec,Thursday,1800,Vehicle / Vehicle,Left Turn,No Injury,West,3,Fort Lowell Rd / 1st Av,1,0
2012040081,2020-12-04,2020,Dec,Friday,1100,Vehicle / Vehicle,Left Turn,No Injury,West,3,Silverbell Rd / Silver Sun Dr,0,0
2012040165,2020-12-04,2020,Dec,Friday,1700,Vehicle / Vehicle,Rear-End (Front To Back),No Injury,West,3,I10 Frontage Rd / Miracle Mile,0,0
2012040174,2020-12-04,2020,Dec,Friday,1700,Vehicle / Vehicle,Rear-End (Front To Back),Unknown Injury,West,5,18th St / 6th Av / Stone Av,1,0
2012040135,2020-12-04,2020,Dec,Friday,1500,Vehicle / Vehicle,Left Turn,No Injury,East,2,Jessica Av / Broadway Bl,0,0
2012040187,2020-12-04,2020,Dec,Friday,1800,Vehicle / Vehicle,Rear-End (Front To Back),Possible Injury,East,4,Golf Links Rd / Calle Polar,0,0
2012040191,2020-12-04,2020,Dec,Friday,1900,Vehicle / Pedestrian,Unknown,Fatal Injury,East,2,Maguire Av / Broadway Bl,1,0
2012040092,2020-12-04,2020,Dec,Friday,1200,Vehicle / Pedestrian,Unknown,Non-Incapacitating Injury,East,2,22nd St / Brown Av,1,0
2012040150,2020-12-04,2020,Dec,Friday,1600,Vehicle / Vehicle,Rear-End (Front To Back),Non-Incapacitating Injury,Midtown,2,Grant Rd / Swan Rd,1,0
2012040153,2020-12-04,2020,Dec,Friday,1600,Vehicle / Motorcycle,Angle (Front To Side),Possible Injury,West,6,Campbell Av / Broadway Bl / Kino Pw,0,0
2012040212,2020-12-04,2020,Dec,Friday,2100,Vehicle / Vehicle,Left Turn,Non-Incapacitating Injury,South,5,6th Av / 22nd St,0,0
2012040023,2020-12-04,2020,Dec,Friday,0400,Single Vehicle,Single Vehicle,Unknown Injury,West,3,Kelso St E,1,0
2012040145,2020-12-04,2020,Dec,Friday,1600,Single Vehicle,Single Vehicle,No Injury,East,2,Wilmot Rd / Golf Links Rd,0,0
2012040232,2020-12-04,2020,Dec,Friday,2300,Vehicle / Bicycle,Unknown,No Injury,South,5,Hemisphere Lp / Lisa Frank Av / Valencia Rd,1,0
2012040020,2020-12-04,2020,Dec,Friday,0500,Vehicle / Vehicle,Left Turn,No Injury,Other Jurisdiction,Other Jurisdiction,Kolb Rd,0,0
2012040045,2020-12-04,2020,Dec,Friday,0800,Vehicle / Vehicle,Rear-End (Front To Back),No Injury,West,3,Oracle Rd / Prince Rd,1,0
2012040062,2020-12-04,2020,Dec,Friday,0900,Vehicle / Vehicle,Rear-End (Front To Back),No Injury,South,5,Wyoming St / Park Av,0,0
2012040149,2020-12-04,2020,Dec,Friday,1600,Vehicle / Vehicle,Angle (Front To Side),No Injury,West,3,Balboa Av N,0,0
2012040164,2020-12-04,2020,Dec,Friday,1700,Single Vehicle,Single Vehicle,No Injury,South,5,Hemisphere Lp / Lisa Frank Av / Valencia Rd,1,0
2012040116,2020-12-04,2020,Dec,Friday,1300,Vehicle / Vehicle,Angle (Front To Side),Unknown Injury,East,2,Prudence Rd / Broadway Bl,1,0
2012040136,2020-12-04,2020,Dec,Friday,1500,Vehicle / Vehicle,Rear-End (Front To Back),Unknown Injury,South,1,Starr Pass Bl / Farmington Rd,1,0
2012040037,2020-12-04,2020,Dec,Friday,0700,Vehicle / Vehicle,Rear-End (Front To Back),No Injury,Midtown,3,River Rd / Camino Pablo,0,0
2012040039,2020-12-04,2020,Dec,Friday,0800,Single Vehicle,Single Vehicle,No Injury,South,1,Starr Pass Bl / Mission Rd,1,0
2012050134,2020-12-05,2020,Dec,Saturday,1800,Vehicle / Pedestrian,Unknown,No Injury,Midtown,6,Speedway Bl / Dodge Bl,1,0
2012050141,2020-12-05,2020,Dec,Saturday,1800,Vehicle / Vehicle,Rear-End (Front To Back),No Injury,West,3,Glenn St / 1st Av,0,1
2012050186,2020-12-05,2020,Dec,Saturday,2200,Vehicle / Vehicle,Left Turn,Unknown Injury,West,3,Prince Rd / Runway Dr,0,0
2012050103,2020-12-05,2020,Dec,Saturday,1400,Vehicle / Vehicle,Angle (Front To Side),Non-Incapacitating Injury,Midtown,6,N Columbus Bl,0,0
2012050151,2020-12-05,2020,Dec,Saturday,1900,Vehicle / Motorcycle,Rear-End (Front To Back),Non-Incapacitating Injury,South,1,Irvington Rd / Landing Center Dr,0,1
2012050180,2020-12-05,2020,Dec,Saturday,2200,Vehicle / Vehicle,Left Turn,No Injury,Midtown,6,Columbus Bl / 22nd St,0,0
2012050030,2020-12-05,2020,Dec,Saturday,0500,Single Vehicle,Single Vehicle,No Injury,South,1,Valencia Rd / Missiondale Rd,0,0
2012050060,2020-12-05,2020,Dec,Saturday,1000,Vehicle / Vehicle,Angle (Front To Side),Unknown Injury,South,5,Cochise Vista / 36th St,1,0
2012050122,2020-12-05,2020,Dec,Saturday,1700,Single Vehicle,Single Vehicle,No Injury,South,1,La Cholla Bl S,0,0
2012060049,2020-12-06,2020,Dec,Sunday,1000,Vehicle / Vehicle,Angle (Front To Side),Non-Incapacitating Injury,West,3,Fairview Av N,0,0
2012060160,2020-12-06,2020,Dec,Sunday,2200,Vehicle / Vehicle,Angle (Front To Side),No Injury,South,1,I19 Sb Exit 98 On Ramp / Irvington Rd / I19 Sb Exit 98 Off Ramp,0,0
2012060017,2020-12-06,2020,Dec,Sunday,0300,Single Vehicle,Single Vehicle,No Injury,South,5,Valencia Rd / I10 Eb Exit 267 On Ramp / I10 Eb Exit 267 Off Ramp,0,0
2012060146,2020-12-06,2020,Dec,Sunday,2100,Vehicle / Pedestrian,Unknown,Possible Injury,West,3,Stone Av / Speedway Bl,1,0
2012060122,2020-12-06,2020,Dec,Sunday,1700,Vehicle / Vehicle,Angle (Front To Side),Unknown Injury,West,3,Miracle Mile / Fairview Av,1,0
2012060064,2020-12-06,2020,Dec,Sunday,1100,Vehicle / Vehicle,Angle (Front To Side),No Injury,Midtown,6,Grant Rd / Mountain View Av,0,0
2012060147,2020-12-06,2020,Dec,Sunday,2000,Vehicle / Vehicle,Rear-End (Front To Back),Possible Injury,West,3,Oracle Rd / River Rd,0,0
2012060006,2020-12-06,2020,Dec,Sunday,0000,Vehicle / Vehicle,Unknown,No Injury,East,4,Houghton Rd / Meadow Willow Tr,1,0
2012060010,2020-12-06,2020,Dec,Sunday,0200,Single Vehicle,Single Vehicle,No Injury,Midtown,3,Alvernon Wy / Fort Lowell Rd,0,1
2012060078,2020-12-06,2020,Dec,Sunday,1300,Vehicle / Vehicle,Left Turn,Unknown Injury,East,2,Grant Rd / Rainbow Vista Dr,1,0
2012060123,2020-12-06,2020,Dec,Sunday,1700,Vehicle / Vehicle,Left Turn,No Injury,West,3,Knox St / Flowing Wells Rd,0,0
2012070119,2020-12-07,2020,Dec,Monday,1100,Vehicle / Vehicle,Left Turn,Possible Injury,West,1,Saint Marys Rd / Silverbell Rd,0,0
2012070167,2020-12-07,2020,Dec,Monday,1500,Vehicle / Vehicle,Angle (Front To Side),No Injury,Midtown,6,Broadway Bl / El Camino Del Norte,0,0
2012070204,2020-12-07,2020,Dec,Monday,1800,Vehicle / Vehicle,Rear-End (Front To Back),No Injury,Midtown,4,Escalante Rd E,0,0
2012070217,2020-12-07,2020,Dec,Monday,1900,Vehicle / Vehicle,Left Turn,No Injury,West,6,Speedway Bl / Cherry Av,1,0
2012070014,2020-12-07,2020,Dec,Monday,0000,Vehicle / Vehicle,Angle (Front To Side),Unknown Injury,West,3,Prince Rd / Stone Av,1,0
2012070152,2020-12-07,2020,Dec,Monday,1400,Vehicle / Vehicle,Rear-End (Front To Back),No Injury,South,1,Starr Pass Bl / Farmington Rd,1,0
